52.749,643.5,24.21875,17.1875,24.21875,16.40625,CL - Normal,0.8829101563,1,0.8679296875,6.0915852437,0.5780520514,19.5,1415,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.555906127,0.1015,10.5525846702,66.9415114333,0,1.0070800781,58.6189204743,0,127.4,13.571,95,27.0588235294,0,197.6,14.5037743897,32
52.773,642.8863636364,24.21875,17.1875,24.21875,16.40625,CL - Normal,0.8829021662,1,0.8679296875,6.0915852437,0.5821126587,19.5,1420.3333333333,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.5573370308,0.1016428571,10.9803921569,66.8623999366,0,1.0070800781,57.8701201783,0,127.4,13.571,95,27.0588235294,0,197.6,14.5037743897,32
52.799,642,24.21875,17.1875,24.21875,15.625,CL - Normal,0.882890625,1,0.8679296875,6.0915852437,0.5926025608,19.7142857143,1471,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.5709306169,0.103,11.7647058824,66.2822489611,0,1.0070800781,57.7497695844,0,127.4,13.571,95,27.0588235294,0,197.6,14.5037743897,32
52.823,635.25,24.21875,17.1875,24.21875,15.625,CL - Normal,0.882890625,1,0.8679296875,6.0915852437,0.6009801267,20,1475.0909090909,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.5791257932,0.1034431818,11.7647058824,66.2031374644,0,1.0070800781,57.4350064927,0,127.4,13.5641818182,95,27.0588235294,0,197.6,14.5037743897,32
52.849,634.3636363636,24.21875,17.1875,24.21875,15.625,CL - Normal,0.8822088068,1,0.8679296875,6.0915852437,0.6124441643,20,1486,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.6009795967,0.104625,11.7647058824,65.7020979855,0,1.0070800781,57.9571429154,0,127.4,13.521,95,27.0588235294,0,197.6,14.5037743897,32
52.873,628.75,24.21875,16.40625,24.21875,15.625,CL - Normal,0.877890625,1,0.8629101563,6.1113631179,0.6256719001,20.0681818182,1488.8636363636,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.6009795967,0.1049829545,11.8741450068,65.8918275923,0,1.0070600367,58.7403475494,0,127.4,13.521,95,27.0588235294,0,197.6,14.5037743897,32
52.899,627.25,24.21875,16.40625,24.21875,15.625,CL - Normal,0.877890625,1,0.8629101563,6.2366229876,0.6314440029,20.5,1493,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.6009795967,0.1055,12.1568627451,66.38196241,0,1.0070363514,58.3052338638,0,127.4,13.521,95,27.0588235294,0,197.6,14.5037743897,32
52.923,623.5,24.21875,16.40625,24.21875,15.625,CL - Normal,0.877890625,1,0.8629101563,6.2366229876,0.6680006544,20.9186046512,1555,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.6310285766,0.1085,12.4880174292,66.1370097759,0,1.0070144881,58.186566495,0,127.4,13.521,95,27.0588235294,0,197.6,14.5037743897,32
52.949,625.1304347826,24.21875,16.40625,24.21875,15.625,CL - Normal,0.877890625,1,0.8614815848,6.2366229876,0.655150854,22,1545.8636363636,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.6330773707,0.1087215909,12.9411764706,65.8018114344,0,1.0069908028,57.4350064927,0,127.4,13.521,95,27.0588235294,0,197.6,14.5037743897,32
52.975,627.25,24.21875,16.40625,24.21875,15.625,CL - Normal,0.877890625,1,0.8579101563,6.2366229876,0.6230263529,21.7666666667,1488,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.6460530665,0.110125,12.1568627451,66.38196241,0,1.0069671175,57.5734517563,0,127.4,13.546,95,27.0588235294,0,197.6,14.5037743897,32
52.999,624.25,24.21875,16.0511363636,24.21875,15.5184659091,CL - Normal,0.872890625,1,0.8556285511,6.2366229876,0.6314440029,21.5,1496,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.6503457779,0.1105178571,12.2103386809,66.3368441345,0,1.0069452542,57.8701201783,0,127.4,13.5494090909,95,27.0588235294,0,197.6,14.5037743897,32
53.023,625,24.21875,15.625,24.21875,14.84375,CL - Normal,0.8722061435,1,0.852890625,6.2366229876,0.641545183,22,1516,20.7843137255,17.2549019608,5.4901960784,7.8431372549,0.6610775564,0.1115,12.5490196078,66.0510950567,0,1.0069233909,57.8701201783,0,127.4,13.571,95,27.0588235294,0,197.6,14.5037743897,32
53.049,629.75,24.21875,15.625,24.21875,14.84375,CL - Normal,0.8678710938,1,0.837890625,6.2366229876,0.6613867866,21.8636363636,1511.9090909091,20.7843137255,17.2549019608,5.4901960784,7.7896613191,0.6610775564,0.1119545455,12.4369747899,65.9267769905,0,1.0068969727,57.8701201783,0,127.4,13.5567142857,95,27.0588235294,0,197.6,14.5037743897,32
53.073,632,24.21875,15.625,24.21875,14.84375,CL - Normal,0.8651384943,1,0.8344815341,6.2366229876,0.6570577094,21,1507,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.6610775564,0.1125,12.1568627451,65.615981825,0,1.0068969727,57.4350064927,0,127.4,13.521,95,27.0588235294,0,197.6,14.5037743897,32
53.101,638,24.21875,15.625,24.21875,14.4701086957,CL - Normal,0.8578515625,1,0.812890625,6.2366229876,0.6296402208,21,1556,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.6610775564,0.112875,12.1568627451,65.47725007,0,1.0068969727,57.5141180719,0,127.4,13.5449130435,95,27.0588235294,0,197.6,14.5037743897,32
53.125,636.2954545455,24.21875,15.625,24.21875,14.0625,CL - Normal,0.8555788352,1,0.8017542614,6.2366229876,0.6452128733,21,1558.5454545455,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.6610775564,0.1130113636,12.1568627451,65.3259063372,0,1.0068969727,57.8701201783,0,127.4,13.571,95,27.0588235294,0,197.6,14.5037743897,32
53.149,634.25,24.21875,15.625,24.21875,14.0625,CL - Normal,0.8528515625,1,0.777890625,6.2366229876,0.678582843,20.5454545455,1570,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.6610775564,0.113625,12.9411764706,66.9213215201,0,1.0068969727,57.8701201783,0,127.4,13.571,95,27.0588235294,0,197.6,14.5037743897,32
53.173,635.25,24.21875,15.3192934783,24.21875,14.0625,CL - Normal,0.8528515625,1,0.7583177649,6.2366229876,0.6791004501,20,1570.5454545455,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.6651751446,0.1141363636,12.9411764706,66.8755851861,0,1.0068969727,57.8701201783,0,127.4,13.571,95,27.0588235294,0,197.6,14.5037743897,32
53.201,635.3409090909,24.21875,14.84375,24.21875,14.0625,CL - Normal,0.8464879261,1,0.7278710938,6.2366229876,0.6799056166,20,1572,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.6761020463,0.1155,12.9411764706,66.5859217373,0,1.0068969727,57.8701201783,0,127.4,13.571,95,27.0588235294,0,197.6,14.5037743897,32
53.223,635.75,24.21875,14.84375,24.21875,14.0625,CL - Normal,0.8178515625,1,0.6178710938,6.2366229876,0.7301710124,20,1600.6363636364,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.6883948108,0.1165227273,13.269493844,66.464494789,0,1.0068969727,57.8701201783,0,127.4,13.5570465116,95,27.0588235294,0,197.6,14.5037743897,32
53.249,635.4642857143,24.21875,14.84375,24.21875,14.0625,CL - Normal,0.8078515625,1,0.5892347301,6.2366229876,0.7207913452,20,1642,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.7061510262,0.118,14.1176470588,66.1508085057,0,1.0068969727,57.4350064927,0,127.4,13.521,95,27.0588235294,0,197.6,14.5037743897,32
53.272,634.75,24.21875,14.84375,24.21875,14.0625,CL - Normal,0.7828515625,1,0.4078710938,6.2366229876,0.6613867866,20,1544,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.7061510262,0.1185,13.4901960784,65.8607330179,0,1.0068969727,57.3769913346,0,127.4,13.521,95,27.0588235294,0,197.6,14.5037743897,32
53.299,637.1363636364,24.21875,14.6205357143,24.21875,14.0625,CL - Normal,0.7760245028,1,0.356436942,6.2366229876,0.6511825333,20,1536.7727272727,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.702053438,0.1182443182,12.5490196078,65.4256197862,0,1.0068969727,56.9998928072,0,127.4,13.521,95,27.0588235294,0,197.6,14.5037743897,32
53.323,640,24.21875,14.0625,24.21875,13.28125,CL - Normal,0.7678320313,1,0.2278515625,6.2366229876,0.6256719001,20.2045454545,1491,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.6761020463,0.116625,11.7647058824,66.7309594812,0,1.0068969727,57.3558949135,0,127.4,13.571,95,27.0588235294,0,197.6,14.5037743897,32
53.349,657,24.21875,17.1875,24.21875,13.28125,CL - Normal,0.7578320313,1,0.1990407986,6.2366229876,0.6215566045,20.5,1486.7142857143,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.6675166235,0.1159107143,11.7112299465,66.6914037329,0,1.0068969727,58.3052338638,0,127.4,13.5744090909,95,27.0588235294,0,197.6,14.5037743897,32
53.374,659.1875,24.21875,21.09375,24.21875,13.28125,CL - Normal,0.7546502131,1,0.1630273438,6.2366229876,0.6164124851,17.5,1476,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.6460530665,0.114125,11.3725490196,66.4408839934,0,1.0068969727,58.1173438632,0,127.4,13.596,95,27.0588235294,0,197.6,14.5037743897,32
53.399,670.75,24.21875,21.09375,24.21875,13.28125,CL - Normal,0.7378320313,1,0.1330273438,6.2366229876,0.6388996358,17.3636363636,1511,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.6528823801,0.1139545455,11.5966386555,66.3165659272,0,1.0068969727,57.8701201783,0,127.4,13.5888571429,95,27.0588235294,0,197.6,14.5037743897,32
53.423,671.7727272727,24.21875,21.09375,24.21875,13.28125,CL - Normal,0.7228320313,1,0.1309818892,6.2366229876,0.6399819051,16.5,1553,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.6610775564,0.11375,12.1568627451,66.0057707618,0,1.0068969727,56.9998928072,0,127.4,13.571,95,27.0588235294,0,197.6,14.5037743897,32
53.449,674.5,24.21875,21.09375,24.21875,12.9261363636,CL - Normal,0.6828320313,1,0.1180273438,6.2366229876,0.6468362773,16.0714285714,1512,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.6460530665,0.1125,11.8003565062,66.071697009,0,1.0068969727,57.2372275447,0,127.4,13.5596363636,95,27.0588235294,0,197.6,14.5037743897,32
53.473,674.2954545455,24.21875,21.09375,24.21875,12.5,CL - Normal,0.6828160511,1,0.1193909801,6.2366229876,0.6515261108,15,1516.6363636364,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.6440042724,0.1125,11.3725490196,66.1508085057,0,1.0068969727,58.7403475494,0,127.4,13.546,95,27.0588235294,0,197.6,14.5037743897,32
53.499,674,24.21875,21.09375,24.21875,11.71875,CL - Normal,0.6827929688,1,0.1230273438,6.2366229876,0.6640323337,15,1546,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.6310285766,0.1125,12.1568627451,66.1961328006,0,1.0068969727,58.5082869171,0,127.4,13.546,95,27.0588235294,0,197.6,14.5037743897,32
53.523,661.5,24.21875,21.09375,24.21875,11.71875,CL - Normal,0.7477929688,1,0.1271182528,6.2366229876,0.665114603,15,1547.0909090909,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.6351261647,0.1126363636,12.1568627451,66.1565770523,0,1.0068969727,57.8701201783,0,127.4,13.5528181818,95,27.0588235294,0,197.6,14.5037743897,32
53.549,660.8863636364,24.21875,21.09375,24.21875,11.71875,CL - Normal,0.7518838778,1,0.1330273438,6.2366229876,0.6666778808,16,1550,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.6460530665,0.113,12.1568627451,65.9060573128,0,1.0068969727,57.5092941951,0,127.4,13.596,95,27.0588235294,0,197.6,14.5037743897,32
53.573,657,24.21875,21.09375,24.21875,11.71875,CL - Normal,0.7777929688,1,0.1280273438,6.2366229876,0.6759372959,16.1363636364,1530.4347826087,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.6401739183,0.1128532609,12.0499108734,65.8269458162,0,1.0068969727,56.9998928072,0,127.4,13.5891818182,95,27.0588235294,0,197.6,14.5037743897,32
53.601,656.9146341463,24.21875,21.09375,24.21875,11.71875,CL - Normal,0.7760856517,1,0.1280273438,6.2366229876,0.6643930901,17,1500,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.6310285766,0.112625,11.7647058824,65.615981825,0,1.0068969727,58.7403475494,0,127.4,13.571,95,27.0588235294,0,197.6,14.5037743897,32
53.623,656.75,24.21875,21.09375,24.21875,11.71875,CL - Normal,0.7727929688,1,0.1280273438,6.2366229876,0.6124441643,17.1363636364,1471,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.6310285766,0.11175,11.6042780749,66.2093180501,0,1.0068969727,58.6216801806,0,127.4,13.571,95,27.0588235294,0,197.6,14.5037743897,32
53.649,660.9946808511,24.21875,21.09375,24.21875,11.71875,CL - Normal,0.7861972241,1,0.1308844866,6.2366229876,0.5999722992,17.5,1461.1818181818,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.6269309884,0.1113409091,11.3725490196,67.066359264,0,1.0068969727,57.8701201783,0,127.4,13.571,95,27.0588235294,0,197.6,14.5037743897,32
53.675,666.25,24.21875,21.09375,24.21875,11.71875,CL - Normal,0.8027929688,1,0.1380273438,6.2366229876,0.5687926364,17.2727272727,1399,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.6009795967,0.10875,10.5882352941,66.0510950567,0,1.0069142811,57.8701201783,0,127.4,13.571,95,27.0588235294,0,197.6,14.5037743897,32
53.699,667,24.21875,21.09375,24.21875,11.71875,CL - Normal,0.8227929688,1,0.1584818892,6.2366229876,0.5567674221,17,1386.4285714286,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.5881014625,0.1078214286,10.4812834225,66.0708729309,0,1.0069361445,57.8701201783,0,127.4,13.5675909091,95,27.0588235294,0,197.6,14.5037743897,32
53.723,666.9318181818,24.21875,21.09375,24.21875,11.71875,CL - Normal,0.8234721236,1,0.1830273438,6.2366229876,0.542337165,16.5,1355,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.555906127,0.1055,9.8039215686,66.1961328006,0,1.0069580078,57.8701201783,0,127.4,13.546,95,27.0588235294,0,197.6,14.5037743897,32
53.748,666.5,24.21875,21.09375,24.21875,11.5141369048,CL - Normal,0.8277734375,1,0.2280273438,6.2366229876,0.5992164286,16.5,1395.5909090909,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.555906127,0.1049602273,10.1120448179,66.2448024602,0,1.0069807821,57.8701201783,0,127.4,13.552547619,95,27.0588235294,0,197.6,14.5037743897,32
53.773,665.6136363636,24.21875,21.09375,24.21875,10.9375,CL - Normal,0.8277734375,1,0.2321182528,6.2366229876,0.6105802561,16.5,1449,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.555906127,0.10425,10.9803921569,66.38196241,0,1.0070035564,57.8701201783,0,127.4,13.571,95,27.0588235294,0,197.6,14.5037743897,32
53.799,663.25,24.21875,21.09375,24.21875,10.9375,CL - Normal,0.8277734375,1,0.2580273438,6.2366229876,0.6825511637,16.5,1575,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.6009795967,0.107375,11.6624040921,66.5080821873,0,1.0070272417,57.9294538626,0,127.4,13.571,95,27.0588235294,0,197.6,14.5037743897,32
53.825,661.4318181818,24.21875,21.09375,24.21875,10.9375,CL - Normal,0.8277734375,1,0.2787091619,6.2366229876,0.6800258687,16.5,1572.8181818182,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.6009795967,0.1076704545,12.5490196078,66.6720378978,0,1.007050927,58.3052338638,0,127.4,13.571,95,27.0588235294,0,197.6,14.5037743897,32
53.849,659.25,24.21875,21.09375,24.21875,10.9375,CL - Normal,0.8277734375,1,0.3230273438,6.2366229876,0.6746145223,16.7272727273,1563,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.6009795967,0.109,12.5490196078,66.5270001539,0,1.0070800781,58.0678991262,0,127.4,13.546,95,27.0588235294,0,197.6,14.5037743897,32
53.873,649.5,24.21875,21.09375,24.21875,10.9375,CL - Normal,0.8327734375,1,0.4212091619,6.2366229876,0.6816492727,17,1570.0909090909,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.6091747731,0.1097159091,12.6024955437,66.428110783,0,1.0070800781,57.4350064927,0,127.4,13.5425909091,95,27.0588235294,0,197.6,14.5037743897,32
53.899,647.6931818182,24.21875,21.09375,24.21875,10.9375,CL - Normal,0.8320916193,1,0.5630273438,6.2366229876,0.6918105787,18,1589,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.6310285766,0.111625,12.9411764706,65.8018114344,0,1.0070800781,57.2485291989,0,127.4,13.521,95,27.0588235294,0,197.6,14.5037743897,32
53.923,636.25,24.21875,19.53125,24.21875,10.9375,CL - Normal,0.8277734375,1,0.6829882813,6.2366229876,0.6891650316,18.1363636364,1586.9545454546,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.6371749588,0.1124943182,13.0481283422,65.9093536252,0,1.0070800781,56.9998928072,0,127.4,13.5278181818,95,27.0588235294,0,197.6,14.5037743897,32
53.949,635.75,24.21875,19.53125,24.21875,10.9375,CL - Normal,0.8206305804,1,0.6829882813,6.2366229876,0.6929529741,19,1584,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.6460530665,0.11375,13.3333333333,66.1961328006,0,1.0070800781,58.7403475494,0,127.4,13.546,95,27.0588235294,0,197.6,14.5037743897,32
53.973,634.5,24.21875,19.53125,24.21875,10.9375,CL - Normal,0.8027734375,1,0.6829882813,6.2366229876,0.7169432766,19.2727272727,1611,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.6761020463,0.11675,13.4937611408,66.3148000456,0,1.0070800781,58.6268396314,0,127.4,13.5562272727,95,27.0588235294,0,197.6,14.5037743897,32
53.999,636.3181818182,24.21875,19.53125,24.21875,10.9375,CL - Normal,0.7800461648,1,0.668702567,6.2366229876,0.7056052174,20,1604.4545454546,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.6761020463,0.1167840909,13.7254901961,66.4862082884,0,1.0070800781,57.8701201783,0,127.4,13.571,95,27.0588235294,0,197.6,14.5037743897,32
54.023,638.5,24.21875,19.53125,24.21875,10.9375,CL - Normal,0.7527734375,1,0.6329882813,6.2366229876,0.6772600694,19.7954545455,1563,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.6761020463,0.117,12.9411764706,66.3411705445,0,1.0070800781,57.6629231851,0,127.4,13.571,95,27.0588235294,0,197.6,14.5037743897,32
54.049,647.75,24.21875,19.53125,24.21875,10.9375,CL - Normal,0.6827734375,1,0.6329882813,6.2366229876,0.6916903266,19.5,1577.2857142857,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.6761020463,0.1172857143,12.9946524064,66.3016147962,0,1.0070800781,56.9998928072,0,127.4,13.571,95,27.0588235294,0,197.6,14.5037743897,32
54.073,649.6086956522,24.21875,19.53125,24.21875,10.9375,CL - Normal,0.6749473505,1,0.6329882813,6.2366229876,0.7090066352,18.5,1613,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.6761020463,0.118,13.3333333333,66.0510950567,0,1.0070800781,57.5338959667,0,127.4,13.571,95,27.0588235294,0,197.6,14.5037743897,32
54.099,662,24.21875,19.53125,24.21875,10.9375,CL - Normal,0.6227734375,1,0.6229882813,6.2366229876,0.6931333523,18.3636363636,1603,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.6761020463,0.1181704545,13.2212885154,66.0510950567,0,1.0070800781,58.3052338638,0,127.4,13.571,95,27.0588235294,0,197.6,14.5037743897,32
54.123,662.4761904762,24.21875,19.53125,24.21875,10.9375,CL - Normal,0.5799162946,1,0.6127610085,6.2366229876,0.6947567562,17.5,1591,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.6761020463,0.118375,12.9411764706,66.0510950567,0,1.0070800781,58.3052338638,0,127.4,13.571,95,27.0588235294,0,197.6,14.5037743897,32
54.149,664,24.21875,19.53125,24.21875,10.9375,CL - Normal,0.4427734375,1,0.5479882813,6.2366229876,0.7050383145,17.0714285714,1607,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.6761020463,0.118625,12.9411764706,66.0510950567,0,1.0070800781,58.186566495,0,127.4,13.5823636364,95,27.0588235294,0,197.6,14.5037743897,32
54.173,666.5568181818,24.21875,19.53125,24.21875,10.9375,CL - Normal,0.3630007102,1,0.5098064631,6.2366229876,0.6898865444,16,1596.2272727273,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.6740532523,0.1184204545,12.9411764706,66.0510950567,0,1.0070800781,57.4350064927,0,127.4,13.596,95,27.0588235294,0,197.6,14.5037743897,32
54.199,670.25,24.21875,19.53125,24.21875,10.9375,CL - Normal,0.2477734375,1,0.4079882813,6.2366229876,0.6494818244,15.7826086957,1528,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.6610775564,0.117125,11.7647058824,65.3259063372,0,1.0070800781,57.4350064927,0,127.4,13.546,95,27.0588235294,0,197.6,14.5037743897,32
54.225,663.75,24.21875,19.53125,24.21875,12.160326087,CL - Normal,0.1527734375,1,0.355715554,6.2366229876,0.6518868673,15.5,1529.9090909091,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.6562970369,0.1167272727,11.8329070759,65.5276979809,0,1.0070800781,57.4350064927,0,127.4,13.5329565217,95,27.0588235294,0,197.6,14.5037743897,32
54.249,663.3068181818,24.21875,19.53125,24.21875,17.96875,CL - Normal,0.1480246804,1,0.2929882813,6.2366229876,0.6547729187,16,1534,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.6460530665,0.115875,12.1568627451,66.4862082884,0,1.0070800781,57.8305643887,0,127.4,13.471,95,27.0588235294,0,197.6,14.5037743897,32
54.273,660.5,24.21875,19.53125,24.21875,17.96875,CL - Normal,0.1179492188,1,0.2779882813,6.2366229876,0.7090066352,16.0681818182,1565.5,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.6706385955,0.1162840909,12.3436041083,66.4171426961,0,1.0070673245,58.3052338638,0,127.4,13.4652857143,95,27.0588235294,0,197.6,14.5037743897,32
54.299,660.6956521739,24.21875,19.7492732558,24.21875,17.96875,CL - Normal,0.1140361753,1,0.2793890807,6.2366229876,0.7104832196,16.5,1611,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.7061510262,0.116875,12.9411764706,66.1961328006,0,1.0070436392,57.8701201783,0,127.4,13.447,95,27.0588235294,0,197.6,14.5037743897,32
54.322,661.25,24.21875,21.09375,24.21875,17.96875,CL - Normal,0.1029492188,1,0.2880273438,6.2366229876,0.7195888238,16.5,1627,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.7211755161,0.11875,13.0893246187,66.2115430609,0,1.0070226869,57.8206754413,0,127.4,13.4658888889,95,27.0588235294,0,197.6,14.5037743897,32
54.350,658.4875,24.21875,21.09375,24.21875,17.96875,CL - Normal,0.0986992188,1,0.294249566,6.2366229876,0.6920163435,16.5,1604.4222222222,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.7158334752,0.11835,13.3333333333,66.2369246661,0,1.0069971796,57.4350064927,0,127.4,13.497,95,27.0588235294,0,197.6,14.5037743897,32
54.373,654.75,24.21875,21.09375,24.21875,17.96875,CL - Normal,0.0929492188,1,0.3080273438,6.2366229876,0.6309629944,16.7045454545,1500,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.6911265363,0.1165,11.7647058824,65.3666982027,0,1.0069762273,57.5536738615,0,127.4,13.546,95,27.0588235294,0,197.6,14.5037743897,32
54.399,662.5,24.21875,20.4241071429,24.21875,17.96875,CL - Normal,0.0979492188,1,0.4687248884,6.2366229876,0.6156566145,17,1484.4545454546,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.6829313599,0.1156477273,11.660130719,65.5933196775,0,1.006952542,57.8701201783,0,127.4,13.5493333333,95,27.0588235294,0,197.6,14.5037743897,32
54.423,662.6704545455,24.21875,19.53125,24.21875,17.96875,CL - Normal,0.0986310369,1,0.6829882813,6.2366229876,0.5952481079,16.5,1443,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.6610775564,0.113375,10.9803921569,67.066359264,0,1.0069306786,58.0481212314,0,127.4,13.571,95,27.0588235294,0,197.6,14.5037743897,32
54.449,663.75,24.21875,19.53125,24.21875,17.96875,CL - Normal,0.1029492188,1,0.8429882813,6.2366229876,0.6468362773,16.5,1477.7142857143,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.6546384893,0.1132142857,11.1908177905,66.9994782922,0,1.0068969727,58.3052338638,0,127.4,13.5642926829,95,27.0588235294,0,197.6,14.5037743897,32
54.473,664.2954545455,24.21875,19.53125,24.21875,17.96875,CL - Normal,0.1029492188,1,0.8455969769,6.2366229876,0.6492517768,16.5,1524,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.6460530665,0.113,11.7647058824,66.8170756417,0,1.006928553,57.4350064927,0,127.4,13.546,95,27.0588235294,0,197.6,14.5037743897,32
54.499,665.75,24.21875,19.53125,24.21875,17.96875,CL - Normal,0.1029492188,1,0.8629882813,6.2366229876,0.6653551073,16.3571428571,1550,20.7843137255,17.2549019608,5.3781512605,7.4509803922,0.6610775564,0.113,11.9429590018,66.2237394166,0,1.0069917138,57.3756728083,0,127.4,13.5573636364,95,27.0588235294,0,197.6,14.5037743897,32
54.523,669.5340909091,24.21875,19.53125,24.21875,17.96875,CL - Normal,0.1049946733,1,0.8653692336,6.2366229876,0.6685045682,16,1552.5909090909,20.7843137255,17.2549019608,5.0980392157,7.4509803922,0.6610775564,0.1130852273,12.1568627451,65.5117359466,0,1.007050016,56.9998928072,0,127.4,13.571,95,27.0588235294,0,197.6,14.5037743897,32
54.549,675,24.21875,19.53125,24.21875,17.96875,CL - Normal,0.1079492188,1,0.8729882813,6.1691635718,0.678582843,15.7674418605,1569,20.7843137255,17.2549019608,5.0980392157,7.4509803922,0.6610775564,0.113625,12.1568627451,66.2369246661,0,1.0071131768,57.1185601759,0,127.4,13.571,95,27.0588235294,0,197.6,14.5037743897,32
54.572,676,24.21875,19.53125,24.21875,17.96875,CL - Normal,0.1229492188,1,0.8749200994,6.0915852437,0.6658060528,15.5,1551.75,20.7843137255,17.2549019608,5.0980392157,7.4509803922,0.6573214339,0.11321875,12.0677361854,66.3080014014,0,1.0071690498,57.4350064927,0,127.4,13.5738409091,95,27.0588235294,0,197.6,14.5037743897,32
54.599,674.6022727273,24.21875,19.53125,24.21875,17.96875,CL - Normal,0.1256764915,1,0.8779882813,6.0915852437,0.6455135037,15,1500,20.7843137255,17.2549019608,5.0980392157,7.4509803922,0.6460530665,0.112,11.3725490196,66.8623999366,0,1.0072346398,57.9944383741,0,127.4,13.596,95,27.0588235294,0,197.6,14.5037743897,32
54.623,665.75,24.21875,19.53125,24.21875,17.96875,CL - Normal,0.1429492188,1,0.8829882813,6.0915852437,0.6362540887,15.1363636364,1516.3636363636,20.7843137255,17.2549019608,5.1515151515,7.4509803922,0.6460530665,0.1117954545,11.5864527629,66.78328844,0,1.007292942,58.7403475494,0,127.4,13.5823636364,95,27.0588235294,0,197.6,14.5037743897,32
54.649,664.3863636364,24.21875,19.53125,24.21875,17.96875,CL - Normal,0.1511310369,1,0.8829882813,6.0915852437,0.6362540887,16,1540,20.7843137255,17.2549019608,5.4901960784,7.4509803922,0.6460530665,0.1115,12.1568627451,66.5723244489,0,1.0073852539,56.9998928072,0,127.4,13.546,95,27.0588235294,0,197.6,14.5037743897,32
